Date,Product,Category,Sales,Quantity,Price
2025-08-15,Mouse,Accessories,729.77,1,800
2025-08-15,Office Chair,Furniture,29952.54,3,9000
2025-08-15,Desk,Furniture,38958.09,3,12000
2025-08-15,Monitor,Electronics,14121.68,1,15000
2025-08-16,Laptop,Electronics,297015.89,5,55000
2025-08-16,Smartphone,Electronics,242097.24,8,30000
2025-08-16,Headphones,Accessories,2475.19,1,2500
2025-08-16,Keyboard,Accessories,9224.65,6,1500
2025-08-16,Mouse,Accessories,722.05,1,800
2025-08-16,Office Chair,Furniture,73862.14,8,9000
2025-08-16,Desk,Furniture,13326.86,1,12000
2025-08-16,Monitor,Electronics,84753.28,6,15000
2025-08-17,Laptop,Electronics,59561.28,1,55000
2025-08-17,Smartphone,Electronics,32979.46,1,30000
2025-08-17,Headphones,Accessories,16445.21,6,2500
2025-08-17,Keyboard,Accessories,1458.07,1,1500
2025-08-17,Mouse,Accessories,864.21,1,800
2025-08-17,Office Chair,Furniture,27739.81,3,9000
2025-08-17,Desk,Furniture,11399.28,1,12000
2025-08-17,Monitor,Electronics,66690.55,5,15000
2025-08-18,Laptop,Electronics,386178.09,7,55000
2025-08-18,Smartphone,Electronics,188589.61,6,30000
2025-08-18,Headphones,Accessories,10401.8,4,2500
2025-08-18,Keyboard,Accessories,3031.81,2,1500
2025-08-18,Mouse,Accessories,3948.87,5,800
2025-08-18,Office Chair,Furniture,16074.19,2,9000
2025-08-18,Desk,Furniture,11825.66,1,12000
2025-08-18,Monitor,Electronics,110454.62,7,15000
2025-08-19,Laptop,Electronics,286791.57,5,55000
2025-08-19,Smartphone,Electronics,32254.68,1,30000
2025-08-19,Headphones,Accessories,8190.77,3,2500
2025-08-19,Keyboard,Accessories,9515.58,7,1500
2025-08-19,Mouse,Accessories,5022.78,6,800
2025-08-19,Office Chair,Furniture,64050.57,7,9000
2025-08-19,Desk,Furniture,22345.31,2,12000
2025-08-19,Monitor,Electronics,67306.35,5,15000
2025-08-20,Laptop,Electronics,299227.28,5,55000
2025-08-20,Smartphone,Electronics,156075.12,5,30000
2025-08-20,Headphones,Accessories,10015.24,4,2500
2025-08-20,Keyboard,Accessories,6825.16,5,1500
2025-08-20,Mouse,Accessories,4280.7,5,800
2025-08-20,Office Chair,Furniture,19928.36,2,9000
2025-08-20,Desk,Furniture,45161.65,4,12000
2025-08-20,Monitor,Electronics,30442.64,2,15000
2025-08-21,Laptop,Electronics,205446.69,4,55000
2025-08-21,Smartphone,Electronics,132812.47,5,30000
2025-08-21,Headphones,Accessories,18632.5,7,2500
2025-08-21,Keyboard,Accessories,3230.82,2,1500
2025-08-21,Mouse,Accessories,3237.84,4,800
2025-08-21,Office Chair,Furniture,9619.87,1,9000
2025-08-21,Desk,Furniture,34484.62,3,12000
2025-08-21,Monitor,Electronics,30041.83,2,15000
2025-08-22,Laptop,Electronics,183180.85,3,55000
2025-08-22,Smartphone,Electronics,57909.78,2,30000
2025-08-22,Headphones,Accessories,7902.11,3,2500
2025-08-22,Keyboard,Accessories,3034.28,2,1500
2025-08-22,Mouse,Accessories,3930.41,5,800
2025-08-22,Office Chair,Furniture,61248.51,7,9000
2025-08-22,Desk,Furniture,11206.8,1,12000
2025-08-22,Monitor,Electronics,44526.51,3,15000
2025-08-23,Laptop,Electronics,294076.68,5,55000
2025-08-23,Smartphone,Electronics,129410.18,4,30000
2025-08-23,Headphones,Accessories,12181.05,5,2500
2025-08-23,Keyboard,Accessories,1634.96,1,1500
2025-08-23,Mouse,Accessories,2452.37,3,800
2025-08-23,Office Chair,Furniture,19073.12,2,9000
2025-08-23,Desk,Furniture,53472.26,5,12000
2025-08-23,Monitor,Electronics,56233.35,4,15000
2025-08-24,Laptop,Electronics,237405.19,4,55000
2025-08-24,Smartphone,Electronics,81473.73,3,30000
2025-08-24,Headphones,Accessories,4890.71,2,2500
2025-08-24,Keyboard,Accessories,6512.05,4,1500
2025-08-24,Mouse,Accessories,825.07,1,800
2025-08-24,Office Chair,Furniture,46896.96,5,9000
2025-08-24,Desk,Furniture,36068.23,3,12000
2025-08-24,Monitor,Electronics,91590.36,6,15000
2025-08-25,Laptop,Electronics,342972.3,6,55000
2025-08-25,Smartphone,Electronics,221119.06,7,30000
2025-08-25,Headphones,Accessories,17048.87,7,2500
2025-08-25,Keyboard,Accessories,4953.46,3,1500
2025-08-25,Mouse,Accessories,861.56,1,800
2025-08-25,Office Chair,Furniture,48739.02,6,9000
2025-08-25,Desk,Furniture,48487.3,4,12000
2025-08-25,Monitor,Electronics,94465.12,6,15000
2025-08-26,Laptop,Electronics,308123.25,6,55000
2025-08-26,Smartphone,Electronics,126174.36,4,30000
2025-08-26,Headphones,Accessories,7869.89,3,2500
2025-08-26,Keyboard,Accessories,4385.89,3,1500
2025-08-26,Mouse,Accessories,833.79,1,800
2025-08-26,Office Chair,Furniture,27223.91,3,9000
2025-08-26,Desk,Furniture,11662.86,1,12000
2025-08-26,Monitor,Electronics,32337.31,2,15000
2025-08-27,Laptop,Electronics,49379.13,1,55000
2025-08-27,Smartphone,Electronics,199180.62,6,30000
2025-08-27,Headphones,Accessories,13174.74,5,2500
2025-08-27,Keyboard,Accessories,3358.26,2,1500
2025-08-27,Mouse,Accessories,894.12,1,800
2025-08-27,Office Chair,Furniture,43642.5,5,9000
2025-08-27,Desk,Furniture,26865.16,2,12000
2025-08-27,Monitor,Electronics,71482.36,5,15000
2025-08-28,Laptop,Electronics,152196.62,3,55000
2025-08-28,Smartphone,Electronics,143251.57,5,30000
2025-08-28,Headphones,Accessories,16744.76,7,2500
2025-08-28,Keyboard,Accessories,1625.15,1,1500
2025-08-28,Mouse,Accessories,5767.73,7,800
2025-08-28,Office Chair,Furniture,57962.48,6,9000
2025-08-28,Desk,Furniture,68771.79,6,12000
2025-08-28,Monitor,Electronics,114782.87,7,15000
2025-08-29,Laptop,Electronics,327852.04,6,55000
2025-08-29,Smartphone,Electronics,123990.06,4,30000
2025-08-29,Headphones,Accessories,10586.61,4,2500
2025-08-29,Keyboard,Accessories,4433.08,3,1500
2025-08-29,Mouse,Accessories,3608.58,5,800
2025-08-29,Office Chair,Furniture,28235.24,3,9000
2025-08-29,Desk,Furniture,12521.42,1,12000
2025-08-29,Monitor,Electronics,54896.17,4,15000
2025-08-30,Laptop,Electronics,120591.09,2,55000
2025-08-30,Smartphone,Electronics,244428.48,8,30000
2025-08-30,Headphones,Accessories,12809.67,5,2500
2025-08-30,Keyboard,Accessories,3278.19,2,1500
2025-08-30,Mouse,Accessories,4160.66,5,800
2025-08-30,Office Chair,Furniture,79293.0,8,9000
2025-08-30,Desk,Furniture,24710.29,2,12000
2025-08-30,Monitor,Electronics,121641.8,8,15000
2025-08-31,Laptop,Electronics,108680.64,2,55000
2025-08-31,Smartphone,Electronics,29555.75,1,30000
2025-08-31,Headphones,Accessories,11494.15,5,2500
2025-08-31,Keyboard,Accessories,1505.25,1,1500
2025-08-31,Mouse,Accessories,3187.34,4,800
2025-08-31,Office Chair,Furniture,36793.22,4,9000
2025-08-31,Desk,Furniture,21969.33,2,12000
2025-08-31,Monitor,Electronics,91496.48,6,15000
2025-09-01,Laptop,Electronics,177194.35,3,55000
2025-09-01,Smartphone,Electronics,126230.17,4,30000
2025-09-01,Headphones,Accessories,13163.86,5,2500
2025-09-01,Keyboard,Accessories,1551.22,1,1500
2025-09-01,Mouse,Accessories,5904.0,7,800
2025-09-01,Office Chair,Furniture,67201.51,7,9000
2025-09-01,Desk,Furniture,11471.8,1,12000
2025-09-01,Monitor,Electronics,85192.42,6,15000
2025-09-02,Laptop,Electronics,287724.88,5,55000
2025-09-02,Smartphone,Electronics,144324.03,5,30000
2025-09-02,Headphones,Accessories,11523.83,5,2500
2025-09-02,Keyboard,Accessories,11464.75,7,1500
2025-09-02,Mouse,Accessories,2680.13,3,800
2025-09-02,Office Chair,Furniture,36672.86,4,9000
2025-09-02,Desk,Furniture,84458.25,7,12000
2025-09-02,Monitor,Electronics,67324.14,5,15000
2025-09-03,Laptop,Electronics,424686.33,7,55000
2025-09-03,Smartphone,Electronics,90645.31,3,30000
2025-09-03,Headphones,Accessories,7599.95,3,2500
2025-09-03,Keyboard,Accessories,4061.15,3,1500
2025-09-03,Mouse,Accessories,5293.95,7,800
2025-09-03,Office Chair,Furniture,25779.84,3,9000
2025-09-03,Desk,Furniture,75784.16,6,12000
2025-09-03,Monitor,Electronics,67302.43,5,15000
2025-09-04,Laptop,Electronics,50268.08,1,55000
2025-09-04,Smartphone,Electronics,92008.47,3,30000
2025-09-04,Headphones,Accessories,15932.74,7,2500
2025-09-04,Keyboard,Accessories,4407.58,3,1500
2025-09-04,Mouse,Accessories,1752.66,2,800
2025-09-04,Office Chair,Furniture,8518.88,1,9000
2025-09-04,Desk,Furniture,10847.96,1,12000
2025-09-04,Monitor,Electronics,93125.95,6,15000
2025-09-05,Laptop,Electronics,345430.34,6,55000
2025-09-05,Smartphone,Electronics,186365.27,7,30000
2025-09-05,Headphones,Accessories,15427.41,7,2500
2025-09-05,Keyboard,Accessories,9080.74,6,1500
2025-09-05,Mouse,Accessories,5051.63,7,800
2025-09-05,Office Chair,Furniture,43560.92,5,9000
2025-09-05,Desk,Furniture,45459.49,4,12000
2025-09-05,Monitor,Electronics,26921.11,2,15000
2025-09-06,Laptop,Electronics,251542.26,5,55000
2025-09-06,Smartphone,Electronics,198243.7,6,30000
2025-09-06,Headphones,Accessories,12919.33,5,2500
2025-09-06,Keyboard,Accessories,4558.38,3,1500
2025-09-06,Mouse,Accessories,2214.19,3,800
2025-09-06,Office Chair,Furniture,54868.74,6,9000
2025-09-06,Desk,Furniture,21924.79,2,12000
2025-09-06,Monitor,Electronics,117827.69,8,15000
2025-09-07,Laptop,Electronics,436059.84,8,55000
2025-09-07,Smartphone,Electronics,120790.75,4,30000
2025-09-07,Headphones,Accessories,11103.03,4,2500
2025-09-07,Keyboard,Accessories,1611.65,1,1500
2025-09-07,Mouse,Accessories,6605.59,8,800
2025-09-07,Office Chair,Furniture,45177.6,5,9000
2025-09-07,Desk,Furniture,37427.96,3,12000
2025-09-07,Monitor,Electronics,82710.34,6,15000
2025-09-08,Laptop,Electronics,202255.59,4,55000
2025-09-08,Smartphone,Electronics,64404.35,2,30000
2025-09-08,Headphones,Accessories,7434.1,3,2500
2025-09-08,Keyboard,Accessories,1480.11,1,1500
2025-09-08,Mouse,Accessories,3385.58,4,800
2025-09-08,Office Chair,Furniture,19820.53,2,9000
2025-09-08,Desk,Furniture,44063.42,4,12000
2025-09-08,Monitor,Electronics,16135.28,1,15000
2025-09-09,Laptop,Electronics,378102.94,7,55000
2025-09-09,Smartphone,Electronics,30468.23,1,30000
2025-09-09,Headphones,Accessories,14143.33,6,2500
2025-09-09,Keyboard,Accessories,7684.81,5,1500
2025-09-09,Mouse,Accessories,1483.43,2,800
2025-09-09,Office Chair,Furniture,56663.96,7,9000
2025-09-09,Desk,Furniture,58438.13,5,12000
2025-09-09,Monitor,Electronics,65280.36,4,15000
2025-09-10,Laptop,Electronics,396522.34,7,55000
2025-09-10,Smartphone,Electronics,174730.68,6,30000
2025-09-10,Headphones,Accessories,2588.82,1,2500
2025-09-10,Keyboard,Accessories,10509.8,7,1500
2025-09-10,Mouse,Accessories,4343.6,5,800
2025-09-10,Office Chair,Furniture,43103.93,5,9000
2025-09-10,Desk,Furniture,22443.68,2,12000
2025-09-10,Monitor,Electronics,28855.54,2,15000
2025-09-11,Laptop,Electronics,408062.99,7,55000
2025-09-11,Smartphone,Electronics,150655.86,5,30000
2025-09-11,Headphones,Accessories,5158.97,2,2500
2025-09-11,Keyboard,Accessories,6546.05,4,1500
2025-09-11,Mouse,Accessories,3036.27,4,800
2025-09-11,Office Chair,Furniture,62836.95,7,9000
2025-09-11,Desk,Furniture,39045.0,3,12000
2025-09-11,Monitor,Electronics,66439.04,5,15000
2025-09-12,Laptop,Electronics,53573.97,1,55000
2025-09-12,Smartphone,Electronics,139895.53,5,30000
2025-09-12,Headphones,Accessories,10248.59,4,2500
2025-09-12,Keyboard,Accessories,4745.3,3,1500
2025-09-12,Mouse,Accessories,2196.61,3,800
2025-09-12,Office Chair,Furniture,49652.25,6,9000
2025-09-12,Desk,Furniture,44389.38,4,12000
2025-09-12,Monitor,Electronics,13336.15,1,15000
2025-09-13,Laptop,Electronics,307099.09,5,55000
2025-09-13,Smartphone,Electronics,143460.67,5,30000
2025-09-13,Headphones,Accessories,11320.97,5,2500
2025-09-13,Keyboard,Accessories,5636.57,4,1500
2025-09-13,Mouse,Accessories,1506.67,2,800
2025-09-13,Office Chair,Furniture,25310.17,3,9000
2025-09-13,Desk,Furniture,85782.12,8,12000
2025-09-13,Monitor,Electronics,59729.11,4,15000
2025-09-14,Laptop,Electronics,51434.92,1,55000
2025-09-14,Smartphone,Electronics,153119.27,5,30000
2025-09-14,Headphones,Accessories,5528.64,2,2500
2025-09-14,Keyboard,Accessories,6726.66,5,1500
2025-09-14,Mouse,Accessories,6176.4,8,800
2025-09-14,Office Chair,Furniture,9088.53,1,9000
2025-09-14,Desk,Furniture,101243.43,8,12000
2025-09-14,Monitor,Electronics,81385.33,5,15000
2025-09-15,Laptop,Electronics,243448.2,4,55000
2025-09-15,Smartphone,Electronics,147726.96,5,30000
2025-09-15,Headphones,Accessories,9028.14,4,2500
2025-09-15,Keyboard,Accessories,5875.39,4,1500
2025-09-15,Mouse,Accessories,2843.47,4,800
2025-09-15,Office Chair,Furniture,41309.49,5,9000
2025-09-15,Desk,Furniture,11157.51,1,12000
2025-09-15,Monitor,Electronics,94144.26,6,15000
2025-09-16,Laptop,Electronics,54618.31,1,55000
2025-09-16,Smartphone,Electronics,30491.9,1,30000
2025-09-16,Headphones,Accessories,5275.99,2,2500
2025-09-16,Keyboard,Accessories,4461.86,3,1500
2025-09-16,Mouse,Accessories,6060.26,7,800
2025-09-16,Office Chair,Furniture,29374.45,3,9000
2025-09-16,Desk,Furniture,21802.34,2,12000
2025-09-16,Monitor,Electronics,54504.42,4,15000
2025-09-17,Laptop,Electronics,115226.95,2,55000
2025-09-17,Smartphone,Electronics,226962.24,7,30000
2025-09-17,Headphones,Accessories,7492.18,3,2500
2025-09-17,Keyboard,Accessories,3051.11,2,1500
2025-09-17,Mouse,Accessories,5238.93,7,800
2025-09-17,Office Chair,Furniture,9824.91,1,9000
2025-09-17,Desk,Furniture,75035.5,7,12000
2025-09-17,Monitor,Electronics,26466.25,2,15000
2025-09-18,Laptop,Electronics,214840.11,4,55000
2025-09-18,Smartphone,Electronics,133626.57,4,30000
2025-09-18,Headphones,Accessories,4916.07,2,2500
2025-09-18,Keyboard,Accessories,5795.29,4,1500
2025-09-18,Mouse,Accessories,5734.0,7,800
2025-09-18,Office Chair,Furniture,28614.54,3,9000
2025-09-18,Desk,Furniture,36957.83,3,12000
2025-09-18,Monitor,Electronics,106098.61,7,15000
2025-09-19,Laptop,Electronics,108303.39,2,55000
2025-09-19,Smartphone,Electronics,186360.0,6,30000
2025-09-19,Headphones,Accessories,9798.38,4,2500
2025-09-19,Keyboard,Accessories,2969.21,2,1500
2025-09-19,Mouse,Accessories,802.42,1,800
2025-09-19,Office Chair,Furniture,24438.2,3,9000
2025-09-19,Desk,Furniture,76006.77,6,12000
2025-09-19,Monitor,Electronics,102330.91,7,15000
2025-09-20,Laptop,Electronics,438078.44,8,55000
2025-09-20,Smartphone,Electronics,164901.41,6,30000
2025-09-20,Headphones,Accessories,2365.14,1,2500
2025-09-20,Keyboard,Accessories,4436.86,3,1500
2025-09-20,Mouse,Accessories,4780.43,6,800
2025-09-20,Office Chair,Furniture,75560.68,8,9000
2025-09-20,Desk,Furniture,11709.43,1,12000
2025-09-20,Monitor,Electronics,81928.68,5,15000
2025-09-21,Laptop,Electronics,105368.23,2,55000
2025-09-21,Smartphone,Electronics,85012.99,3,30000
2025-09-21,Headphones,Accessories,12435.93,5,2500
2025-09-21,Keyboard,Accessories,1677.15,1,1500
2025-09-21,Mouse,Accessories,859.73,1,800
2025-09-21,Office Chair,Furniture,35932.75,4,9000
2025-09-21,Desk,Furniture,37461.75,3,12000
2025-09-21,Monitor,Electronics,45404.93,3,15000
2025-09-22,Laptop,Electronics,57372.38,1,55000
2025-09-22,Smartphone,Electronics,28162.56,1,30000
2025-09-22,Headphones,Accessories,12340.31,5,2500
2025-09-22,Keyboard,Accessories,6804.77,5,1500
2025-09-22,Mouse,Accessories,2899.0,4,800
2025-09-22,Office Chair,Furniture,66206.53,7,9000
2025-09-22,Desk,Furniture,64735.28,6,12000
2025-09-22,Monitor,Electronics,42992.39,3,15000
2025-09-23,Laptop,Electronics,178992.52,3,55000
2025-09-23,Smartphone,Electronics,92776.55,3,30000
2025-09-23,Headphones,Accessories,2256.97,1,2500
2025-09-23,Keyboard,Accessories,6387.72,4,1500
2025-09-23,Mouse,Accessories,4458.33,5,800
2025-09-23,Office Chair,Furniture,59409.13,7,9000
2025-09-23,Desk,Furniture,76200.82,7,12000
2025-09-23,Monitor,Electronics,76534.7,5,15000
2025-09-24,Laptop,Electronics,360796.33,6,55000
2025-09-24,Smartphone,Electronics,213188.09,7,30000
2025-09-24,Headphones,Accessories,16444.53,6,2500
2025-09-24,Keyboard,Accessories,1372.24,1,1500
2025-09-24,Mouse,Accessories,3560.05,4,800
2025-09-24,Office Chair,Furniture,37977.44,4,9000
2025-09-24,Desk,Furniture,87296.2,7,12000
2025-09-24,Monitor,Electronics,33241.52,2,15000
2025-09-25,Laptop,Electronics,346097.81,7,55000
2025-09-25,Smartphone,Electronics,187679.49,7,30000
2025-09-25,Headphones,Accessories,8087.62,3,2500
2025-09-25,Keyboard,Accessories,3273.55,2,1500
2025-09-25,Mouse,Accessories,5130.02,7,800
2025-09-25,Office Chair,Furniture,19137.49,2,9000
2025-09-25,Desk,Furniture,45868.03,4,12000
2025-09-25,Monitor,Electronics,66939.44,4,15000
2025-09-26,Laptop,Electronics,250482.03,5,55000
2025-09-26,Smartphone,Electronics,198654.74,7,30000
2025-09-26,Headphones,Accessories,15374.87,6,2500
2025-09-26,Keyboard,Accessories,4926.71,3,1500
2025-09-26,Mouse,Accessories,2160.61,3,800
2025-09-26,Office Chair,Furniture,41345.69,5,9000
2025-09-26,Desk,Furniture,31990.11,3,12000
2025-09-26,Monitor,Electronics,96274.48,7,15000
2025-09-27,Laptop,Electronics,53822.68,1,55000
2025-09-27,Smartphone,Electronics,31668.28,1,30000
2025-09-27,Headphones,Accessories,21462.68,8,2500
2025-09-27,Keyboard,Accessories,6979.81,5,1500
2025-09-27,Mouse,Accessories,2369.6,3,800
2025-09-27,Office Chair,Furniture,35851.48,4,9000
2025-09-27,Desk,Furniture,64088.92,5,12000
2025-09-27,Monitor,Electronics,42814.88,3,15000
2025-09-28,Laptop,Electronics,251040.83,5,55000
2025-09-28,Smartphone,Electronics,168268.0,6,30000
2025-09-28,Headphones,Accessories,10260.6,4,2500
2025-09-28,Keyboard,Accessories,2724.1,2,1500
2025-09-28,Mouse,Accessories,1648.92,2,800
2025-09-28,Office Chair,Furniture,26710.53,3,9000
2025-09-28,Desk,Furniture,12591.28,1,12000
2025-09-28,Monitor,Electronics,15792.96,1,15000
2025-09-29,Laptop,Electronics,105917.08,2,55000
2025-09-29,Smartphone,Electronics,33042.52,1,30000
2025-09-29,Headphones,Accessories,2442.79,1,2500
2025-09-29,Keyboard,Accessories,6369.42,4,1500
2025-09-29,Mouse,Accessories,3608.65,5,800
2025-09-29,Office Chair,Furniture,56040.43,7,9000
2025-09-29,Desk,Furniture,12497.82,1,12000
2025-09-29,Monitor,Electronics,15492.09,1,15000
2025-09-30,Laptop,Electronics,165876.21,3,55000
2025-09-30,Smartphone,Electronics,199944.63,7,30000
2025-09-30,Headphones,Accessories,15423.82,6,2500
2025-09-30,Keyboard,Accessories,3160.52,2,1500
2025-09-30,Mouse,Accessories,1599.18,2,800
2025-09-30,Office Chair,Furniture,25940.27,3,9000
2025-09-30,Desk,Furniture,23484.51,2,12000
2025-09-30,Monitor,Electronics,63530.09,4,15000
2025-10-01,Laptop,Electronics,118612.14,2,55000
2025-10-01,Smartphone,Electronics,191947.28,6,30000
2025-10-01,Headphones,Accessories,21469.26,8,2500
2025-10-01,Keyboard,Accessories,7755.98,5,1500
2025-10-01,Mouse,Accessories,1712.86,2,800
2025-10-01,Office Chair,Furniture,9635.87,1,9000
2025-10-01,Desk,Furniture,89588.44,7,12000
2025-10-01,Monitor,Electronics,128982.42,8,15000
2025-10-02,Laptop,Electronics,183732.6,3,55000
2025-10-02,Smartphone,Electronics,29689.96,1,30000
2025-10-02,Headphones,Accessories,4449.17,2,2500
2025-10-02,Keyboard,Accessories,10854.52,8,1500
2025-10-02,Mouse,Accessories,723.34,1,800
2025-10-02,Office Chair,Furniture,68049.59,8,9000
2025-10-02,Desk,Furniture,13066.17,1,12000
2025-10-02,Monitor,Electronics,44341.65,3,15000
2025-10-03,Laptop,Electronics,152156.62,3,55000
2025-10-03,Smartphone,Electronics,251126.56,8,30000
2025-10-03,Headphones,Accessories,15985.68,6,2500
2025-10-03,Keyboard,Accessories,4323.22,3,1500
2025-10-03,Mouse,Accessories,4137.06,5,800
2025-10-03,Office Chair,Furniture,63783.65,7,9000
2025-10-03,Desk,Furniture,87305.35,8,12000
2025-10-03,Monitor,Electronics,83075.77,5,15000
2025-10-04,Laptop,Electronics,243129.24,4,55000
2025-10-04,Smartphone,Electronics,26470.9,1,30000
2025-10-04,Headphones,Accessories,24000.21,10,2500
2025-10-04,Keyboard,Accessories,1395.36,1,1500
2025-10-04,Mouse,Accessories,7876.33,10,800
2025-10-04,Office Chair,Furniture,18930.68,2,9000
2025-10-04,Desk,Furniture,25070.65,2,12000
2025-10-04,Monitor,Electronics,142169.95,10,15000
2025-10-05,Laptop,Electronics,112891.55,2,55000
2025-10-05,Smartphone,Electronics,302367.1,10,30000
2025-10-05,Headphones,Accessories,4983.27,2,2500
2025-10-05,Keyboard,Accessories,14501.28,10,1500
2025-10-05,Mouse,Accessories,3725.25,5,800
2025-10-05,Office Chair,Furniture,49244.02,5,9000
2025-10-05,Desk,Furniture,62314.47,5,12000
2025-10-05,Monitor,Electronics,14696.79,1,15000
2025-10-06,Laptop,Electronics,343609.04,7,55000
2025-10-06,Smartphone,Electronics,140629.53,5,30000
2025-10-06,Headphones,Accessories,14795.95,6,2500
2025-10-06,Keyboard,Accessories,10653.74,7,1500
2025-10-06,Mouse,Accessories,1612.4,2,800
2025-10-06,Office Chair,Furniture,59358.24,6,9000
2025-10-06,Desk,Furniture,22220.46,2,12000
2025-10-06,Monitor,Electronics,95259.25,7,15000
2025-10-07,Laptop,Electronics,295871.04,5,55000
2025-10-07,Smartphone,Electronics,63787.1,2,30000
2025-10-07,Headphones,Accessories,2228.45,1,2500
2025-10-07,Keyboard,Accessories,8239.16,5,1500
2025-10-07,Mouse,Accessories,1484.24,2,800
2025-10-07,Office Chair,Furniture,16693.09,2,9000
2025-10-07,Desk,Furniture,25557.57,2,12000
2025-10-07,Monitor,Electronics,95561.13,7,15000
2025-10-08,Laptop,Electronics,428773.81,7,55000
2025-10-08,Smartphone,Electronics,29875.64,1,30000
2025-10-08,Headphones,Accessories,11841.39,5,2500
2025-10-08,Keyboard,Accessories,11460.75,8,1500
2025-10-08,Mouse,Accessories,2210.9,3,800
2025-10-08,Office Chair,Furniture,9634.81,1,9000
2025-10-08,Desk,Furniture,98969.97,8,12000
2025-10-08,Monitor,Electronics,50237.46,3,15000
2025-10-09,Laptop,Electronics,260697.57,5,55000
2025-10-09,Smartphone,Electronics,191197.58,7,30000
2025-10-09,Headphones,Accessories,5406.67,2,2500
2025-10-09,Keyboard,Accessories,7020.5,5,1500
2025-10-09,Mouse,Accessories,812.89,1,800
2025-10-09,Office Chair,Furniture,70120.08,7,9000
2025-10-09,Desk,Furniture,77021.62,6,12000
2025-10-09,Monitor,Electronics,94001.1,7,15000
2025-10-10,Laptop,Electronics,282637.92,5,55000
2025-10-10,Smartphone,Electronics,181683.97,6,30000
2025-10-10,Headphones,Accessories,5450.45,2,2500
2025-10-10,Keyboard,Accessories,9439.62,6,1500
2025-10-10,Mouse,Accessories,2132.86,3,800
2025-10-10,Office Chair,Furniture,69818.23,7,9000
2025-10-10,Desk,Furniture,21779.16,2,12000
2025-10-10,Monitor,Electronics,49547.55,3,15000
2025-10-11,Laptop,Electronics,532301.37,10,55000
2025-10-11,Smartphone,Electronics,120985.55,4,30000
2025-10-11,Headphones,Accessories,16226.39,7,2500
2025-10-11,Keyboard,Accessories,6637.95,4,1500
2025-10-11,Mouse,Accessories,2955.2,4,800
2025-10-11,Office Chair,Furniture,19598.1,2,9000
2025-10-11,Desk,Furniture,93748.87,8,12000
2025-10-11,Monitor,Electronics,66664.1,4,15000
2025-10-12,Laptop,Electronics,109773.15,2,55000
2025-10-12,Smartphone,Electronics,29862.78,1,30000
2025-10-12,Headphones,Accessories,22547.51,10,2500
2025-10-12,Keyboard,Accessories,10710.53,8,1500
2025-10-12,Mouse,Accessories,2899.07,4,800
2025-10-12,Office Chair,Furniture,58385.28,7,9000
2025-10-12,Desk,Furniture,62172.48,5,12000
2025-10-12,Monitor,Electronics,29902.02,2,15000
2025-10-13,Laptop,Electronics,456827.39,8,55000
2025-10-13,Smartphone,Electronics,28474.7,1,30000
2025-10-13,Headphones,Accessories,2638.31,1,2500
2025-10-13,Keyboard,Accessories,8041.83,6,1500
2025-10-13,Mouse,Accessories,5642.43,8,800
2025-10-13,Office Chair,Furniture,7923.91,1,9000
2025-10-13,Desk,Furniture,80567.46,6,12000
2025-10-13,Monitor,Electronics,68686.82,5,15000
2025-10-14,Laptop,Electronics,408817.79,8,55000
2025-10-14,Smartphone,Electronics,180870.92,6,30000
2025-10-14,Headphones,Accessories,4423.67,2,2500
2025-10-14,Keyboard,Accessories,10235.38,7,1500
2025-10-14,Mouse,Accessories,4362.53,6,800
2025-10-14,Office Chair,Furniture,17472.08,2,9000
2025-10-14,Desk,Furniture,68363.99,6,12000
2025-10-14,Monitor,Electronics,46982.8,3,15000
2025-10-15,Laptop,Electronics,161333.25,3,55000
2025-10-15,Smartphone,Electronics,54397.25,2,30000
2025-10-15,Headphones,Accessories,5196.89,2,2500
2025-10-15,Keyboard,Accessories,10336.78,7,1500
2025-10-15,Mouse,Accessories,715.24,1,800
2025-10-15,Office Chair,Furniture,19619.74,2,9000
2025-10-15,Desk,Furniture,66926.2,5,12000
2025-10-15,Monitor,Electronics,98599.47,6,15000
2025-10-16,Laptop,Electronics,267044.45,5,55000
2025-10-16,Smartphone,Electronics,135820.52,5,30000
2025-10-16,Headphones,Accessories,7164.06,3,2500
2025-10-16,Keyboard,Accessories,7907.89,5,1500
2025-10-16,Mouse,Accessories,5227.71,6,800
2025-10-16,Office Chair,Furniture,57906.29,7,9000
2025-10-16,Desk,Furniture,78873.91,6,12000
2025-10-16,Monitor,Electronics,13805.74,1,15000
2025-10-17,Laptop,Electronics,53145.97,1,55000
2025-10-17,Smartphone,Electronics,95647.51,3,30000
2025-10-17,Headphones,Accessories,7545.25,3,2500
2025-10-17,Keyboard,Accessories,11462.23,8,1500
2025-10-17,Mouse,Accessories,6856.11,8,800
2025-10-17,Office Chair,Furniture,48959.01,6,9000
2025-10-17,Desk,Furniture,75503.32,6,12000
2025-10-17,Monitor,Electronics,81397.9,6,15000
2025-10-18,Laptop,Electronics,403320.7,8,55000
2025-10-18,Smartphone,Electronics,28762.1,1,30000
2025-10-18,Headphones,Accessories,4894.1,2,2500
2025-10-18,Keyboard,Accessories,12530.87,8,1500
2025-10-18,Mouse,Accessories,2981.99,4,800
2025-10-18,Office Chair,Furniture,56053.81,7,9000
2025-10-18,Desk,Furniture,51430.68,4,12000
