Date,Product,Category,Sales,Quantity,Price
2024-08-30,Laptop,Electronics,174282.38,3,56000
2024-08-30,Smartphone,Electronics,121656.47,4,28000
2024-08-30,Monitor,Electronics,65087.87,4,15000
2024-08-30,Wireless Mouse,Accessories,10496.27,11,900
2024-08-30,Keyboard,Accessories,15867.55,11,1600
2024-08-30,Bluetooth Speaker,Accessories,18316.57,6,3200
2024-08-31,Laptop,Electronics,174003.69,3,56000
2024-08-31,Smartphone,Electronics,202543.31,8,28000
2024-08-31,Monitor,Electronics,55790.48,4,15000
2024-08-31,Wireless Mouse,Accessories,10739.39,11,900
2024-08-31,Keyboard,Accessories,23602.26,14,1600
2024-08-31,Bluetooth Speaker,Accessories,17824.87,6,3200
2024-09-01,Laptop,Electronics,197200.88,4,56000
2024-09-01,Smartphone,Electronics,137497.85,5,28000
2024-09-01,Monitor,Electronics,83142.82,5,15000
2024-09-01,Wireless Mouse,Accessories,18812.89,20,900
2024-09-01,Keyboard,Accessories,21952.82,15,1600
2024-09-01,Bluetooth Speaker,Accessories,31766.07,11,3200
2024-09-02,Laptop,Electronics,105346.26,2,56000
2024-09-02,Smartphone,Electronics,177705.13,7,28000
2024-09-02,Monitor,Electronics,44640.17,3,15000
2024-09-02,Wireless Mouse,Accessories,13557.2,14,900
2024-09-02,Keyboard,Accessories,11776.5,7,1600
2024-09-02,Bluetooth Speaker,Accessories,22537.41,8,3200
2024-09-03,Laptop,Electronics,179418.63,3,56000
2024-09-03,Smartphone,Electronics,119966.18,4,28000
2024-09-03,Monitor,Electronics,60692.03,4,15000
2024-09-03,Wireless Mouse,Accessories,9977.91,12,900
2024-09-03,Keyboard,Accessories,15734.68,10,1600
2024-09-03,Bluetooth Speaker,Accessories,19428.77,6,3200
2024-09-04,Laptop,Electronics,148692.29,3,56000
2024-09-04,Smartphone,Electronics,153243.86,5,28000
2024-09-04,Monitor,Electronics,56460.83,4,15000
2024-09-04,Wireless Mouse,Accessories,16411.12,17,900
2024-09-04,Keyboard,Accessories,15128.18,10,1600
2024-09-04,Bluetooth Speaker,Accessories,19508.15,6,3200
2024-09-05,Laptop,Electronics,185870.38,3,56000
2024-09-05,Smartphone,Electronics,157453.63,6,28000
2024-09-05,Monitor,Electronics,66899.46,4,15000
2024-09-05,Wireless Mouse,Accessories,8196.08,9,900
2024-09-05,Keyboard,Accessories,21193.31,13,1600
2024-09-05,Bluetooth Speaker,Accessories,21769.3,7,3200
2024-09-06,Laptop,Electronics,179827.93,3,56000
2024-09-06,Smartphone,Electronics,204557.01,7,28000
2024-09-06,Monitor,Electronics,43300.05,3,15000
2024-09-06,Wireless Mouse,Accessories,12771.35,16,900
2024-09-06,Keyboard,Accessories,18071.53,12,1600
2024-09-06,Bluetooth Speaker,Accessories,29986.87,10,3200
2024-09-07,Laptop,Electronics,159847.7,3,56000
2024-09-07,Smartphone,Electronics,186307.55,6,28000
2024-09-07,Monitor,Electronics,87669.54,6,15000
2024-09-07,Wireless Mouse,Accessories,15675.72,19,900
2024-09-07,Keyboard,Accessories,14004.45,9,1600
2024-09-07,Bluetooth Speaker,Accessories,19467.29,6,3200
2024-09-08,Laptop,Electronics,111724.58,2,56000
2024-09-08,Smartphone,Electronics,177869.54,6,28000
2024-09-08,Monitor,Electronics,81975.28,5,15000
2024-09-08,Wireless Mouse,Accessories,15517.27,19,900
2024-09-08,Keyboard,Accessories,11150.15,7,1600
2024-09-08,Bluetooth Speaker,Accessories,36767.16,11,3200
2024-09-09,Laptop,Electronics,176546.84,3,56000
2024-09-09,Smartphone,Electronics,142882.48,5,28000
2024-09-09,Monitor,Electronics,71640.92,5,15000
2024-09-09,Wireless Mouse,Accessories,17899.3,18,900
2024-09-09,Keyboard,Accessories,17701.22,12,1600
2024-09-09,Bluetooth Speaker,Accessories,35167.47,10,3200
2024-09-10,Laptop,Electronics,98612.81,2,56000
2024-09-10,Smartphone,Electronics,126185.78,5,28000
2024-09-10,Monitor,Electronics,67065.07,4,15000
2024-09-10,Wireless Mouse,Accessories,15237.1,18,900
2024-09-10,Keyboard,Accessories,16495.27,11,1600
2024-09-10,Bluetooth Speaker,Accessories,14955.74,5,3200
2024-09-11,Laptop,Electronics,187258.87,3,56000
2024-09-11,Smartphone,Electronics,128600.0,5,28000
2024-09-11,Monitor,Electronics,40970.78,3,15000
2024-09-11,Wireless Mouse,Accessories,16597.43,18,900
2024-09-11,Keyboard,Accessories,8785.88,6,1600
2024-09-11,Bluetooth Speaker,Accessories,17323.67,5,3200
2024-09-12,Laptop,Electronics,244547.5,4,56000
2024-09-12,Smartphone,Electronics,116804.17,4,28000
2024-09-12,Monitor,Electronics,47812.19,3,15000
2024-09-12,Wireless Mouse,Accessories,13904.67,14,900
2024-09-12,Keyboard,Accessories,12494.24,7,1600
2024-09-12,Bluetooth Speaker,Accessories,24629.45,8,3200
2024-09-13,Laptop,Electronics,111251.01,2,56000
2024-09-13,Smartphone,Electronics,90555.99,3,28000
2024-09-13,Monitor,Electronics,44391.71,3,15000
2024-09-13,Wireless Mouse,Accessories,13268.93,14,900
2024-09-13,Keyboard,Accessories,18844.03,13,1600
2024-09-13,Bluetooth Speaker,Accessories,16701.26,5,3200
2024-09-14,Laptop,Electronics,237690.14,4,56000
2024-09-14,Smartphone,Electronics,108258.14,4,28000
2024-09-14,Monitor,Electronics,67158.18,4,15000
2024-09-14,Wireless Mouse,Accessories,10845.0,12,900
2024-09-14,Keyboard,Accessories,14313.07,8,1600
2024-09-14,Bluetooth Speaker,Accessories,23867.14,8,3200
2024-09-15,Laptop,Electronics,226543.83,4,56000
2024-09-15,Smartphone,Electronics,163641.54,6,28000
2024-09-15,Monitor,Electronics,70901.08,5,15000
2024-09-15,Wireless Mouse,Accessories,12860.46,16,900
2024-09-15,Keyboard,Accessories,13336.51,8,1600
2024-09-15,Bluetooth Speaker,Accessories,32791.85,10,3200
2024-09-16,Laptop,Electronics,222454.9,4,56000
2024-09-16,Smartphone,Electronics,179003.8,6,28000
2024-09-16,Monitor,Electronics,87828.01,6,15000
2024-09-16,Wireless Mouse,Accessories,9637.13,10,900
2024-09-16,Keyboard,Accessories,15487.46,9,1600
2024-09-16,Bluetooth Speaker,Accessories,26065.66,8,3200
2024-09-17,Laptop,Electronics,162085.12,3,56000
2024-09-17,Smartphone,Electronics,206458.1,7,28000
2024-09-17,Monitor,Electronics,80472.13,6,15000
2024-09-17,Wireless Mouse,Accessories,12617.85,13,900
2024-09-17,Keyboard,Accessories,17420.03,12,1600
2024-09-17,Bluetooth Speaker,Accessories,14169.84,5,3200
2024-09-18,Laptop,Electronics,101464.34,2,56000
2024-09-18,Smartphone,Electronics,167368.62,6,28000
2024-09-18,Monitor,Electronics,63570.16,4,15000
2024-09-18,Wireless Mouse,Accessories,9878.2,10,900
2024-09-18,Keyboard,Accessories,15721.49,9,1600
2024-09-18,Bluetooth Speaker,Accessories,29086.07,9,3200
2024-09-19,Laptop,Electronics,176033.45,3,56000
2024-09-19,Smartphone,Electronics,151889.88,6,28000
2024-09-19,Monitor,Electronics,80251.16,5,15000
2024-09-19,Wireless Mouse,Accessories,9299.44,11,900
2024-09-19,Keyboard,Accessories,10934.95,7,1600
2024-09-19,Bluetooth Speaker,Accessories,22862.62,7,3200
2024-09-20,Laptop,Electronics,113953.3,2,56000
2024-09-20,Smartphone,Electronics,148544.01,6,28000
2024-09-20,Monitor,Electronics,41927.59,3,15000
2024-09-20,Wireless Mouse,Accessories,12335.82,13,900
2024-09-20,Keyboard,Accessories,21448.6,13,1600
2024-09-20,Bluetooth Speaker,Accessories,14649.46,5,3200
2024-09-21,Laptop,Electronics,210306.4,4,56000
2024-09-21,Smartphone,Electronics,201145.31,7,28000
2024-09-21,Monitor,Electronics,81960.3,5,15000
2024-09-21,Wireless Mouse,Accessories,17852.68,20,900
2024-09-21,Keyboard,Accessories,24157.7,14,1600
2024-09-21,Bluetooth Speaker,Accessories,15921.76,5,3200
2024-09-22,Laptop,Electronics,234505.28,4,56000
2024-09-22,Smartphone,Electronics,195808.69,7,28000
2024-09-22,Monitor,Electronics,88879.3,6,15000
2024-09-22,Wireless Mouse,Accessories,12763.55,14,900
2024-09-22,Keyboard,Accessories,14609.05,9,1600
2024-09-22,Bluetooth Speaker,Accessories,14854.46,5,3200
2024-09-23,Laptop,Electronics,170530.56,3,56000
2024-09-23,Smartphone,Electronics,153515.65,5,28000
2024-09-23,Monitor,Electronics,62764.08,4,15000
2024-09-23,Wireless Mouse,Accessories,12236.66,13,900
2024-09-23,Keyboard,Accessories,18865.77,12,1600
2024-09-23,Bluetooth Speaker,Accessories,16089.05,5,3200
2024-09-24,Laptop,Electronics,231462.89,4,56000
2024-09-24,Smartphone,Electronics,122344.63,4,28000
2024-09-24,Monitor,Electronics,66729.67,4,15000
2024-09-24,Wireless Mouse,Accessories,15688.84,16,900
2024-09-24,Keyboard,Accessories,21338.8,13,1600
2024-09-24,Bluetooth Speaker,Accessories,34097.74,10,3200
2024-09-25,Laptop,Electronics,124454.83,2,56000
2024-09-25,Smartphone,Electronics,76940.25,3,28000
2024-09-25,Monitor,Electronics,47957.7,3,15000
2024-09-25,Wireless Mouse,Accessories,13270.38,14,900
2024-09-25,Keyboard,Accessories,12441.76,7,1600
2024-09-25,Bluetooth Speaker,Accessories,21207.14,6,3200
2024-09-26,Laptop,Electronics,174799.96,3,56000
2024-09-26,Smartphone,Electronics,152783.52,6,28000
2024-09-26,Monitor,Electronics,61754.82,4,15000
2024-09-26,Wireless Mouse,Accessories,14253.1,15,900
2024-09-26,Keyboard,Accessories,19681.4,11,1600
2024-09-26,Bluetooth Speaker,Accessories,22583.77,8,3200
2024-09-27,Laptop,Electronics,250152.0,4,56000
2024-09-27,Smartphone,Electronics,113228.64,4,28000
2024-09-27,Monitor,Electronics,75908.6,5,15000
2024-09-27,Wireless Mouse,Accessories,9809.27,10,900
2024-09-27,Keyboard,Accessories,9893.89,6,1600
2024-09-27,Bluetooth Speaker,Accessories,27329.49,9,3200
2024-09-28,Laptop,Electronics,228901.48,4,56000
2024-09-28,Smartphone,Electronics,110238.15,4,28000
2024-09-28,Monitor,Electronics,56621.04,4,15000
2024-09-28,Wireless Mouse,Accessories,14812.77,16,900
2024-09-28,Keyboard,Accessories,17900.74,12,1600
2024-09-28,Bluetooth Speaker,Accessories,19305.56,6,3200
2024-09-29,Laptop,Electronics,262689.39,5,56000
2024-09-29,Smartphone,Electronics,249735.98,8,28000
2024-09-29,Monitor,Electronics,65589.41,4,15000
2024-09-29,Wireless Mouse,Accessories,10655.58,11,900
2024-09-29,Keyboard,Accessories,20292.56,14,1600
2024-09-29,Bluetooth Speaker,Accessories,40254.21,12,3200
2024-09-30,Laptop,Electronics,235162.66,4,56000
2024-09-30,Smartphone,Electronics,107942.54,4,28000
2024-09-30,Monitor,Electronics,70472.13,5,15000
2024-09-30,Wireless Mouse,Accessories,10298.52,11,900
2024-09-30,Keyboard,Accessories,13735.37,8,1600
2024-09-30,Bluetooth Speaker,Accessories,26629.71,9,3200
2024-10-01,Laptop,Electronics,292044.84,5,56000
2024-10-01,Smartphone,Electronics,173734.39,6,28000
2024-10-01,Monitor,Electronics,80273.13,5,15000
2024-10-01,Wireless Mouse,Accessories,19685.34,22,900
2024-10-01,Keyboard,Accessories,23185.55,14,1600
2024-10-01,Bluetooth Speaker,Accessories,20606.73,6,3200
2024-10-02,Laptop,Electronics,245609.94,4,56000
2024-10-02,Smartphone,Electronics,138549.26,5,28000
2024-10-02,Monitor,Electronics,116380.31,7,15000
2024-10-02,Wireless Mouse,Accessories,11940.44,13,900
2024-10-02,Keyboard,Accessories,23896.18,15,1600
2024-10-02,Bluetooth Speaker,Accessories,24442.3,7,3200
2024-10-03,Laptop,Electronics,250043.15,4,56000
2024-10-03,Smartphone,Electronics,185485.78,7,28000
2024-10-03,Monitor,Electronics,70103.75,5,15000
2024-10-03,Wireless Mouse,Accessories,9307.49,11,900
2024-10-03,Keyboard,Accessories,14088.1,9,1600
2024-10-03,Bluetooth Speaker,Accessories,25375.58,8,3200
2024-10-04,Laptop,Electronics,106652.2,2,56000
2024-10-04,Smartphone,Electronics,233143.16,9,28000
2024-10-04,Monitor,Electronics,61503.77,4,15000
2024-10-04,Wireless Mouse,Accessories,17135.8,19,900
2024-10-04,Keyboard,Accessories,13516.07,9,1600
2024-10-04,Bluetooth Speaker,Accessories,42713.1,13,3200
2024-10-05,Laptop,Electronics,279559.96,5,56000
2024-10-05,Smartphone,Electronics,213976.36,7,28000
2024-10-05,Monitor,Electronics,112081.22,7,15000
2024-10-05,Wireless Mouse,Accessories,9524.08,12,900
2024-10-05,Keyboard,Accessories,29406.89,19,1600
2024-10-05,Bluetooth Speaker,Accessories,39489.48,13,3200
2024-10-06,Laptop,Electronics,148379.9,3,56000
2024-10-06,Smartphone,Electronics,214427.78,8,28000
2024-10-06,Monitor,Electronics,60713.36,4,15000
2024-10-06,Wireless Mouse,Accessories,13783.11,16,900
2024-10-06,Keyboard,Accessories,26720.12,16,1600
2024-10-06,Bluetooth Speaker,Accessories,38951.24,13,3200
2024-10-07,Laptop,Electronics,116950.37,2,56000
2024-10-07,Smartphone,Electronics,152550.19,6,28000
2024-10-07,Monitor,Electronics,45437.43,3,15000
2024-10-07,Wireless Mouse,Accessories,16113.64,17,900
2024-10-07,Keyboard,Accessories,21899.61,14,1600
2024-10-07,Bluetooth Speaker,Accessories,24188.63,8,3200
2024-10-08,Laptop,Electronics,311261.44,5,56000
2024-10-08,Smartphone,Electronics,155139.44,5,28000
2024-10-08,Monitor,Electronics,71371.48,5,15000
2024-10-08,Wireless Mouse,Accessories,13155.62,14,900
2024-10-08,Keyboard,Accessories,30223.91,17,1600
2024-10-08,Bluetooth Speaker,Accessories,38878.81,13,3200
2024-10-09,Laptop,Electronics,150991.75,3,56000
2024-10-09,Smartphone,Electronics,134090.66,5,28000
2024-10-09,Monitor,Electronics,53248.36,4,15000
2024-10-09,Wireless Mouse,Accessories,10629.68,11,900
2024-10-09,Keyboard,Accessories,12793.87,8,1600
2024-10-09,Bluetooth Speaker,Accessories,23979.02,8,3200
2024-10-10,Laptop,Electronics,265205.27,5,56000
2024-10-10,Smartphone,Electronics,146708.45,5,28000
2024-10-10,Monitor,Electronics,93985.73,7,15000
2024-10-10,Wireless Mouse,Accessories,10697.35,11,900
2024-10-10,Keyboard,Accessories,30310.56,17,1600
2024-10-10,Bluetooth Speaker,Accessories,26685.11,8,3200
2024-10-11,Laptop,Electronics,186254.86,3,56000
2024-10-11,Smartphone,Electronics,154383.45,5,28000
2024-10-11,Monitor,Electronics,57599.39,4,15000
2024-10-11,Wireless Mouse,Accessories,8905.32,11,900
2024-10-11,Keyboard,Accessories,27817.86,16,1600
2024-10-11,Bluetooth Speaker,Accessories,28757.09,10,3200
2024-10-12,Laptop,Electronics,356639.07,6,56000
2024-10-12,Smartphone,Electronics,252707.05,9,28000
2024-10-12,Monitor,Electronics,81912.87,6,15000
2024-10-12,Wireless Mouse,Accessories,18290.05,20,900
2024-10-12,Keyboard,Accessories,31934.29,18,1600
2024-10-12,Bluetooth Speaker,Accessories,27483.42,9,3200
2024-10-13,Laptop,Electronics,172271.81,3,56000
2024-10-13,Smartphone,Electronics,181086.13,7,28000
2024-10-13,Monitor,Electronics,76984.01,5,15000
2024-10-13,Wireless Mouse,Accessories,11060.39,12,900
2024-10-13,Keyboard,Accessories,33935.72,19,1600
2024-10-13,Bluetooth Speaker,Accessories,36166.55,11,3200
2024-10-14,Laptop,Electronics,100935.4,2,56000
2024-10-14,Smartphone,Electronics,217928.93,8,28000
2024-10-14,Monitor,Electronics,69633.68,5,15000
2024-10-14,Wireless Mouse,Accessories,18287.27,19,900
2024-10-14,Keyboard,Accessories,16838.8,10,1600
2024-10-14,Bluetooth Speaker,Accessories,46242.52,13,3200
2024-10-15,Laptop,Electronics,122839.25,2,56000
2024-10-15,Smartphone,Electronics,108068.71,4,28000
2024-10-15,Monitor,Electronics,85145.58,6,15000
2024-10-15,Wireless Mouse,Accessories,9604.08,12,900
2024-10-15,Keyboard,Accessories,24361.04,16,1600
2024-10-15,Bluetooth Speaker,Accessories,35790.76,12,3200
2024-10-16,Laptop,Electronics,105915.16,2,56000
2024-10-16,Smartphone,Electronics,179571.47,6,28000
2024-10-16,Monitor,Electronics,93248.75,6,15000
2024-10-16,Wireless Mouse,Accessories,16056.95,20,900
2024-10-16,Keyboard,Accessories,17039.5,11,1600
2024-10-16,Bluetooth Speaker,Accessories,23975.71,8,3200
2024-10-17,Laptop,Electronics,221040.24,4,56000
2024-10-17,Smartphone,Electronics,192409.55,7,28000
2024-10-17,Monitor,Electronics,77159.96,5,15000
2024-10-17,Wireless Mouse,Accessories,10239.71,11,900
2024-10-17,Keyboard,Accessories,23098.31,14,1600
2024-10-17,Bluetooth Speaker,Accessories,32688.65,10,3200
2024-10-18,Laptop,Electronics,295079.75,5,56000
2024-10-18,Smartphone,Electronics,131076.17,5,28000
2024-10-18,Monitor,Electronics,98005.85,7,15000
2024-10-18,Wireless Mouse,Accessories,14441.69,17,900
2024-10-18,Keyboard,Accessories,18659.02,12,1600
2024-10-18,Bluetooth Speaker,Accessories,35598.58,10,3200
2024-10-19,Laptop,Electronics,177309.48,3,56000
2024-10-19,Smartphone,Electronics,224847.15,9,28000
2024-10-19,Monitor,Electronics,103836.45,7,15000
2024-10-19,Wireless Mouse,Accessories,21002.45,26,900
2024-10-19,Keyboard,Accessories,19368.68,13,1600
2024-10-19,Bluetooth Speaker,Accessories,42595.98,14,3200
2024-10-20,Laptop,Electronics,156551.92,3,56000
2024-10-20,Smartphone,Electronics,170185.81,6,28000
2024-10-20,Monitor,Electronics,93203.19,6,15000
2024-10-20,Wireless Mouse,Accessories,24828.94,25,900
2024-10-20,Keyboard,Accessories,20786.56,14,1600
2024-10-20,Bluetooth Speaker,Accessories,28494.95,10,3200
2024-10-21,Laptop,Electronics,296635.77,5,56000
2024-10-21,Smartphone,Electronics,189546.95,7,28000
2024-10-21,Monitor,Electronics,59103.65,4,15000
2024-10-21,Wireless Mouse,Accessories,16867.03,17,900
2024-10-21,Keyboard,Accessories,22629.35,16,1600
2024-10-21,Bluetooth Speaker,Accessories,32258.26,11,3200
2024-10-22,Laptop,Electronics,168988.82,3,56000
2024-10-22,Smartphone,Electronics,146342.58,5,28000
2024-10-22,Monitor,Electronics,83580.16,5,15000
2024-10-22,Wireless Mouse,Accessories,18227.04,20,900
2024-10-22,Keyboard,Accessories,12269.87,8,1600
2024-10-22,Bluetooth Speaker,Accessories,32784.42,11,3200
2024-10-23,Laptop,Electronics,247308.46,4,56000
2024-10-23,Smartphone,Electronics,189479.09,7,28000
2024-10-23,Monitor,Electronics,44652.81,3,15000
2024-10-23,Wireless Mouse,Accessories,13592.31,17,900
2024-10-23,Keyboard,Accessories,27333.71,17,1600
2024-10-23,Bluetooth Speaker,Accessories,28070.6,8,3200
2024-10-24,Laptop,Electronics,283271.36,5,56000
2024-10-24,Smartphone,Electronics,138902.67,5,28000
2024-10-24,Monitor,Electronics,94078.81,7,15000
2024-10-24,Wireless Mouse,Accessories,14758.34,16,900
2024-10-24,Keyboard,Accessories,17127.25,11,1600
2024-10-24,Bluetooth Speaker,Accessories,35302.39,11,3200
2024-10-25,Laptop,Electronics,244959.78,4,56000
2024-10-25,Smartphone,Electronics,198380.02,8,28000
2024-10-25,Monitor,Electronics,89620.24,6,15000
2024-10-25,Wireless Mouse,Accessories,16699.42,17,900
2024-10-25,Keyboard,Accessories,13384.42,8,1600
2024-10-25,Bluetooth Speaker,Accessories,20968.23,7,3200
2024-10-26,Laptop,Electronics,310436.85,6,56000
2024-10-26,Smartphone,Electronics,181382.2,6,28000
2024-10-26,Monitor,Electronics,116095.93,8,15000
2024-10-26,Wireless Mouse,Accessories,16601.66,18,900
2024-10-26,Keyboard,Accessories,22150.79,15,1600
2024-10-26,Bluetooth Speaker,Accessories,39190.33,13,3200
2024-10-27,Laptop,Electronics,179820.07,3,56000
2024-10-27,Smartphone,Electronics,285969.14,10,28000
2024-10-27,Monitor,Electronics,57320.25,4,15000
2024-10-27,Wireless Mouse,Accessories,10482.99,13,900
2024-10-27,Keyboard,Accessories,16122.93,9,1600
2024-10-27,Bluetooth Speaker,Accessories,47914.14,14,3200
2024-10-28,Laptop,Electronics,117735.1,2,56000
2024-10-28,Smartphone,Electronics,271866.71,9,28000
2024-10-28,Monitor,Electronics,77060.98,5,15000
2024-10-28,Wireless Mouse,Accessories,15976.62,16,900
2024-10-28,Keyboard,Accessories,27291.59,16,1600
2024-10-28,Bluetooth Speaker,Accessories,20806.31,7,3200
2024-10-29,Laptop,Electronics,241497.79,4,56000
2024-10-29,Smartphone,Electronics,165455.6,6,28000
2024-10-29,Monitor,Electronics,73915.1,5,15000
2024-10-29,Wireless Mouse,Accessories,15913.41,16,900
2024-10-29,Keyboard,Accessories,28945.62,17,1600
2024-10-29,Bluetooth Speaker,Accessories,31323.37,9,3200
2024-10-30,Laptop,Electronics,246661.04,4,56000
2024-10-30,Smartphone,Electronics,136663.3,5,28000
2024-10-30,Monitor,Electronics,67135.94,5,15000
2024-10-30,Wireless Mouse,Accessories,10140.46,11,900
2024-10-30,Keyboard,Accessories,22463.92,13,1600
2024-10-30,Bluetooth Speaker,Accessories,39347.77,13,3200
2024-10-31,Laptop,Electronics,157775.59,3,56000
2024-10-31,Smartphone,Electronics,236456.48,8,28000
2024-10-31,Monitor,Electronics,41163.08,3,15000
2024-10-31,Wireless Mouse,Accessories,10900.29,12,900
2024-10-31,Keyboard,Accessories,18749.68,13,1600
2024-10-31,Bluetooth Speaker,Accessories,44991.97,13,3200
2024-11-01,Laptop,Electronics,181579.1,3,56000
2024-11-01,Smartphone,Electronics,243262.16,8,28000
2024-11-01,Monitor,Electronics,57527.83,4,15000
2024-11-01,Wireless Mouse,Accessories,15883.05,20,900
2024-11-01,Keyboard,Accessories,24457.06,16,1600
2024-11-01,Bluetooth Speaker,Accessories,29826.94,9,3200
2024-11-02,Laptop,Electronics,210690.4,4,56000
2024-11-02,Smartphone,Electronics,150257.06,5,28000
2024-11-02,Monitor,Electronics,111642.31,7,15000
2024-11-02,Wireless Mouse,Accessories,16350.28,18,900
2024-11-02,Keyboard,Accessories,24397.63,16,1600
2024-11-02,Bluetooth Speaker,Accessories,46374.11,13,3200
2024-11-03,Laptop,Electronics,263034.65,5,56000
2024-11-03,Smartphone,Electronics,146909.83,5,28000
2024-11-03,Monitor,Electronics,64073.3,4,15000
2024-11-03,Wireless Mouse,Accessories,18568.35,23,900
2024-11-03,Keyboard,Accessories,27811.21,19,1600
2024-11-03,Bluetooth Speaker,Accessories,41372.24,13,3200
2024-11-04,Laptop,Electronics,251057.39,5,56000
2024-11-04,Smartphone,Electronics,249294.07,8,28000
2024-11-04,Monitor,Electronics,54472.25,4,15000
2024-11-04,Wireless Mouse,Accessories,19615.11,21,900
2024-11-04,Keyboard,Accessories,14208.65,10,1600
2024-11-04,Bluetooth Speaker,Accessories,39596.11,13,3200
2024-11-05,Laptop,Electronics,310007.5,5,56000
2024-11-05,Smartphone,Electronics,236908.86,9,28000
2024-11-05,Monitor,Electronics,42947.51,3,15000
2024-11-05,Wireless Mouse,Accessories,22274.73,23,900
2024-11-05,Keyboard,Accessories,24325.03,16,1600
2024-11-05,Bluetooth Speaker,Accessories,43043.22,13,3200
2024-11-06,Laptop,Electronics,173762.22,3,56000
2024-11-06,Smartphone,Electronics,129242.31,5,28000
2024-11-06,Monitor,Electronics,89353.34,6,15000
2024-11-06,Wireless Mouse,Accessories,14784.47,15,900
2024-11-06,Keyboard,Accessories,13557.37,9,1600
2024-11-06,Bluetooth Speaker,Accessories,26438.9,8,3200
2024-11-07,Laptop,Electronics,218464.52,4,56000
2024-11-07,Smartphone,Electronics,207302.49,7,28000
2024-11-07,Monitor,Electronics,61427.72,4,15000
2024-11-07,Wireless Mouse,Accessories,15104.85,17,900
2024-11-07,Keyboard,Accessories,14113.61,8,1600
2024-11-07,Bluetooth Speaker,Accessories,41252.0,12,3200
2024-11-08,Laptop,Electronics,183461.63,3,56000
2024-11-08,Smartphone,Electronics,250797.35,9,28000
2024-11-08,Monitor,Electronics,93253.86,6,15000
2024-11-08,Wireless Mouse,Accessories,19138.55,20,900
2024-11-08,Keyboard,Accessories,19224.56,13,1600
2024-11-08,Bluetooth Speaker,Accessories,20426.82,6,3200
2024-11-09,Laptop,Electronics,151075.0,3,56000
2024-11-09,Smartphone,Electronics,189660.12,7,28000
2024-11-09,Monitor,Electronics,85802.94,6,15000
2024-11-09,Wireless Mouse,Accessories,21084.77,24,900
2024-11-09,Keyboard,Accessories,16710.67,10,1600
2024-11-09,Bluetooth Speaker,Accessories,35970.97,12,3200
2024-11-10,Laptop,Electronics,232689.26,4,56000
2024-11-10,Smartphone,Electronics,221000.09,8,28000
2024-11-10,Monitor,Electronics,107838.97,7,15000
2024-11-10,Wireless Mouse,Accessories,16302.3,18,900
2024-11-10,Keyboard,Accessories,17663.23,11,1600
2024-11-10,Bluetooth Speaker,Accessories,31831.49,10,3200
2024-11-11,Laptop,Electronics,202535.91,4,56000
2024-11-11,Smartphone,Electronics,186087.99,7,28000
2024-11-11,Monitor,Electronics,59598.32,4,15000
2024-11-11,Wireless Mouse,Accessories,10443.03,12,900
2024-11-11,Keyboard,Accessories,16233.62,11,1600
2024-11-11,Bluetooth Speaker,Accessories,28417.69,8,3200
2024-11-12,Laptop,Electronics,149362.52,3,56000
2024-11-12,Smartphone,Electronics,244515.98,8,28000
2024-11-12,Monitor,Electronics,112514.95,7,15000
2024-11-12,Wireless Mouse,Accessories,20666.3,24,900
2024-11-12,Keyboard,Accessories,28894.32,17,1600
2024-11-12,Bluetooth Speaker,Accessories,33110.4,10,3200
2024-11-13,Laptop,Electronics,300837.56,5,56000
2024-11-13,Smartphone,Electronics,122548.66,4,28000
2024-11-13,Monitor,Electronics,79729.74,6,15000
2024-11-13,Wireless Mouse,Accessories,16314.09,19,900
2024-11-13,Keyboard,Accessories,15902.42,11,1600
2024-11-13,Bluetooth Speaker,Accessories,21291.24,7,3200
2024-11-14,Laptop,Electronics,187673.16,3,56000
2024-11-14,Smartphone,Electronics,262983.12,9,28000
2024-11-14,Monitor,Electronics,97076.29,7,15000
2024-11-14,Wireless Mouse,Accessories,10852.7,13,900
2024-11-14,Keyboard,Accessories,28613.05,16,1600
2024-11-14,Bluetooth Speaker,Accessories,22179.72,7,3200
2024-11-15,Laptop,Electronics,111424.17,2,56000
2024-11-15,Smartphone,Electronics,217987.03,8,28000
2024-11-15,Monitor,Electronics,41611.67,3,15000
2024-11-15,Wireless Mouse,Accessories,17623.03,19,900
2024-11-15,Keyboard,Accessories,25223.98,16,1600
2024-11-15,Bluetooth Speaker,Accessories,40803.52,13,3200
2024-11-16,Laptop,Electronics,159435.51,3,56000
2024-11-16,Smartphone,Electronics,184643.69,6,28000
2024-11-16,Monitor,Electronics,81484.8,5,15000
2024-11-16,Wireless Mouse,Accessories,24934.55,26,900
2024-11-16,Keyboard,Accessories,19803.75,14,1600
2024-11-16,Bluetooth Speaker,Accessories,22672.39,8,3200
2024-11-17,Laptop,Electronics,163704.81,3,56000
2024-11-17,Smartphone,Electronics,331289.34,11,28000
2024-11-17,Monitor,Electronics,82929.89,5,15000
2024-11-17,Wireless Mouse,Accessories,16268.66,17,900
2024-11-17,Keyboard,Accessories,25326.52,17,1600
2024-11-17,Bluetooth Speaker,Accessories,24284.98,7,3200
2024-11-18,Laptop,Electronics,164629.71,3,56000
2024-11-18,Smartphone,Electronics,112154.02,4,28000
2024-11-18,Monitor,Electronics,81165.08,5,15000
2024-11-18,Wireless Mouse,Accessories,20050.33,21,900
